"country","product","chipset","inch","app_name","use_month","use_tv_cnt","total_use_count","total_use_hour","monthly_avg_use_count","monthly_avg_use_hour"
"US","webOSTV 6.0","lm21a","43","app4","2022-3","446","1540.0","1573.5730555555556","3.412556053811659","3.500952603388142"
"US","webOSTV 6.0","lm21a","75","app1","2022-1","509","1182.0","808.9941666666666","2.3176470588235296","1.5862630718954245"
"BR","webOSTV 6.0","k7lp","65","app3","2022-1","17","23.0","0.6077777777777778","1.3529411764705883","0.03575163398692811"
"US","webOSTV 6.0","e60F20","65","app5","2022-5","408","3045.0","3530.0769444444445","6.5","7.111719301820159"
"US","webOSTV 6.0","lm21u","75","app1","2022-2","145","359.0","191.29833333333335","2.475862068965517","1.3192988505747127"
"US","webOSTV 6.0","lm21u","75","app4","2022-9","22631","584600.0","908444.5133333333","8.231303830916788","12.435252506753832"
"BR","webOSTV 6.0","lm21a","75","app5","2022-9","17480","153824.0","130002.08694444444","3.750391177025118","2.9753824298601828"
"BR","webOSTV 6.0","o20","65","app2","2022-9","5181","169713.0","189086.02555555556","11.079698018849777","12.14589637430275"
"BR","webOSTV 6.0","e60F20","55","app5","2022-6","325","2546.0","2438.903333333333","7.004601226993865","6.521061690524883"
"BR","webOSTV 6.0","lm21a","43","app3","2022-9","7145","19730.0","10405.917222222222","1.5637241186345832","0.7101938168407633"
"BR","webOSTV 6.0","e60F20","75","app2","2022-7","286","6582.0","7345.708888888889","18.273519163763066","20.31021244676733"
"BR","webOSTV 6.0","lm21u","75","app4","2022-6","90","1944.0","2261.1072222222224","17.61111111111111","19.118777777777776"
"BR","webOSTV 6.0","lm21u","55","app1","2022-1","48","135.0","77.68611111111112","2.5625","1.4141666666666668"
"BR","webOSTV 6.0","k7lp","65","app3","2022-3","28","32.0","3.571388888888889","1.1428571428571428","0.1275496031746032"
"BR","webOSTV 6.0","o20","65","app1","2022-1","19","50.0","20.719444444444445","2.6315789473684212","1.0904970760233916"
"BR","webOSTV 6.0","e60F20","65","app1","2022-5","33","199.0","178.3061111111111","4.985294117647059","4.2275326797385615"
"BR","webOSTV 6.0","k7lp","75","app4","2022-6","4","56.0","67.26611111111112","14.0","16.81652777777778"
"BR","webOSTV 6.0","k7lp","43","app5","2022-7","2","4.0","3.0905555555555555","2.0","1.5452777777777778"
"BR","webOSTV 6.0","lm21a","65","app1","2022-4","20040","139714.0","138642.02555555556","3.738168724279835","3.4115856256775743"
"US","webOSTV 6.0","lm21u","75","app1","2022-4","18141","132351.0","173409.29416666666","3.831438530282778","4.760171278096637"
"US","webOSTV 6.0","lm21a","65","app2","2022-12","204067","4516881.0","8159296.541944444","9.417371635659274","16.709152101379427"
"US","webOSTV 6.0","lm21a","43","app4","2022-8","91578","1441891.0","3132768.652777778","10.794493778476358","23.20401609348443"
"US","webOSTV 6.0","k7lp","65","app1","2022-3","237","514.0","268.30083333333334","2.154008438818565","1.1275363338021562"
"US","webOSTV 6.0","lm21u","55","app3","2022-8","6738","27157.0","32145.154444444444","3.6047252258924605","4.167603400319293"
"BR","webOSTV 6.0","lm21a","75","app4","2022-12","35306","1048717.0","1540230.2372222221","12.686053528039457","18.355189108667275"
"US","webOSTV 6.0","k7lp","65","app5","2022-1","785","2003.0","1219.4377777777777","2.5209923664122136","1.5366834534916594"
"BR","webOSTV 6.0","lm21a","75","app3","2022-12","2570","6042.0","4088.554166666667","1.752615265401007","1.0111664926743869"
"US","webOSTV 6.0","e60F20","65","app5","2022-12","736","6146.0","7338.4077777777775","4.268378378378379","4.975898248248249"
"US","webOSTV 6.0","lm21u","65","app5","2022-3","208","623.0","319.6483333333333","2.8677884615384617","1.4412008101851852"
"BR","webOSTV 6.0","lm21a","43","app5","2022-5","45843","286965.0","235517.28722222222","5.730284180864817","4.5301841593598065"
"US","webOSTV 6.0","k7lp","65","app4","2022-10","48664","1298449.0","2299583.8783333334","10.863197564215458","18.930272801829375"
"BR","webOSTV 6.0","k7lp","55","app4","2022-10","91791","4561089.0","6479741.554166666","20.433539812535994","28.561025574871863"
"US","webOSTV 6.0","k7lp","65","app2","2022-11","65596","1851188.0","2964844.4183333335","11.955609125468285","18.884519638701477"
"US","webOSTV 6.0","lm21u","55","app1","2022-10","21224","226742.0","338971.62638888886","5.064505708192198","7.393232109844363"
"BR","webOSTV 6.0","lm21u","75","app4","2022-5","67","1432.0","1627.0369444444445","17.544776119402986","20.151708126036482"
"US","webOSTV 6.0","e60F20","75","app5","2022-10","497","6663.0","8751.259166666667","6.117234468937874","7.857549265197059"
"BR","webOSTV 6.0","e60F20","55","app5","2022-12","307","1920.0","1664.908888888889","3.509229098805646","2.8636127699360596"
"US","webOSTV 6.0","lm21a","43","app1","2022-2","875","1792.0","1242.7388888888888","2.048","1.4202730158730152"
"BR","webOSTV 6.0","e60F20","75","app2","2022-10","314","10362.0","11097.063333333334","14.351910828025478","15.085403249587166"
"BR","webOSTV 6.0","e60F20","75","app4","2022-10","324","12476.0","14580.300555555556","16.318415637860085","18.67156435756745"
"US","webOSTV 6.0","k7lp","43","app5","2022-2","460","917.0","492.3875","1.9934782608695651","1.0704076086956524"
"BR","webOSTV 6.0","lm21u","65","app2","2022-1","26","175.0","116.08916666666667","6.2407407407407405","3.9788425925925925"
"US","webOSTV 6.0","lm21a","75","app2","2022-2","793","3403.0","3705.2927777777777","4.23551637279597","4.62581234256927"
"US","webOSTV 6.0","lm21a","55","app1","2022-2","725","1562.0","1076.3069444444445","2.1485557083906466","1.4804772275714508"
"US","webOSTV 6.0","lm21a","55","app1","2022-6","94172","666500.0","1132784.3608333333","6.0372081278678325","9.975040164626888"
"US","webOSTV 6.0","k7lp","55","app5","2022-6","40706","306295.0","445393.3938888889","6.279076895207709","8.935741266805874"
"US","webOSTV 6.0","lm21a","55","app5","2022-7","84931","671071.0","1094525.403888889","6.5783815917509925","10.527901618119671"
"US","webOSTV 6.0","k7lp","43","app5","2022-6","28461","168437.0","265891.97694444447","4.904051665613222","7.515262154931814"
"BR","webOSTV 6.0","k7lp","65","app1","2022-6","23350","161996.0","167406.02222222224","6.271030134644155","6.244431662748449"
"US","webOSTV 6.0","e60F20","75","app2","2022-7","643","12951.0","18455.33638888889","15.173405909797824","21.319984231899088"
"BR","webOSTV 6.0","lm21u","55","app1","2022-9","15395","169341.0","185705.37","4.557120966871695","4.767389124791674"
"BR","webOSTV 6.0","lm21u","65","app3","2022-7","691","2236.0","1591.0080555555555","3.065467625899281","2.1140261790567547"
"US","webOSTV 6.0","e60F20","75","app4","2022-7","524","8584.0","14623.538611111111","11.735687022900763","19.347472169211198"
"US","webOSTV 6.0","e60F20","75","app5","2022-9","441","5703.0","7196.7725","4.857411587659896","5.802393978346291"
"BR","webOSTV 6.0","o20","65","app3","2022-1","9","26.0","4.087777777777778","2.888888888888889","0.45419753086419745"
"BR","webOSTV 6.0","o20","55","app3","2022-2","14","35.0","17.35527777777778","1.9642857142857142","0.9939583333333332"
"US","webOSTV 6.0","e60F20","65","app5","2022-1","3","7.0","0.6975","2.3333333333333335","0.2325"
"US","webOSTV 6.0","e60F20","75","app3","2022-3","1","1.0","0.04805555555555555","1.0","0.04805555555555555"
"US","webOSTV 6.0","lm21a","55","app5","2022-4","79520","647982.0","1011530.6702777778","4.1150644928211975","6.130515909529679"
"US","webOSTV 6.0","lm21a","55","app1","2022-8","89871","651522.0","1113306.923888889","6.021329830422711","10.023473032342348"
"US","webOSTV 6.0","k7lp","55","app5","2022-8","36203","270581.0","391801.5130555556","6.261618624490471","8.871768966760317"
"US","webOSTV 6.0","lm21u","55","app5","2022-12","16563","126936.0","180334.67277777777","3.9162286326624516","5.384546664444453"
"BR","webOSTV 6.0","o20","65","app2","2022-12","5910","154221.0","178587.53222222222","11.670126615422022","13.357118953661624"
"US","webOSTV 6.0","lm21a","65","app1","2022-1","972","2092.0","1470.3183333333334","2.143371017471737","1.5026230444216064"
"BR","webOSTV 6.0","k7lp","55","app4","2022-5","63743","2049920.0","2831294.9325","24.41686636594305","32.76817857473307"
"US","webOSTV 6.0","k7lp","55","app1","2022-3","306","677.0","338.02444444444444","2.212418300653595","1.1046550472040668"
"BR","webOSTV 6.0","lm21a","43","app4","2022-11","123039","4918952.0","6673974.496944444","17.18926033762153","22.90489983686864"
"US","webOSTV 6.0","o20","55","app3","2022-11","30820","162185.0","163669.4947222222","2.8738726609615504","2.7936877072496733"
"BR","webOSTV 6.0","lm21u","55","app5","2022-10","15206","134383.0","116166.54861111111","4.51367213114754","3.751028327261687"
"US","webOSTV 6.0","k7lp","55","app2","2022-11","72019","1731619.0","2934062.696666667","10.279860340414968","17.132719450336175"
"US","webOSTV 6.0","k7lp","43","app2","2022-11","53396","995011.0","1772638.2455555554","8.08296681588187","14.084419095630349"
"BR","webOSTV 6.0","e60F20","55","app1","2022-10","373","3835.0","3443.6872222222223","5.166666666666667","4.6299198192830895"
"BR","webOSTV 6.0","lm21a","55","app5","2022-6","50333","320118.0","296776.93583333335","5.7925054531033116","5.219707387853349"
"BR","webOSTV 6.0","o20","55","app3","2022-6","3983","16564.0","13492.846666666666","3.914832416208104","3.1503509393585682"
"BR","webOSTV 6.0","k7lp","65","app1","2022-2","71","190.0","112.95","2.34037558685446","0.9702171361502349"
"BR","webOSTV 6.0","lm21u","75","app2","2022-1","2","4.0","2.8986111111111112","2.0","1.4493055555555556"
"US","webOSTV 6.0","k7lp","65","app4","2022-4","46573","874712.0","1474074.4558333333","8.065536544019277","13.182981971428516"
"BR","webOSTV 6.0","lm21a","75","app4","2022-4","21560","579654.0","770985.8147222223","11.798983100502669","15.288622265438947"
"BR","webOSTV 6.0","k7lp","55","app3","2022-4","4940","9904.0","4055.151388888889","1.5813953488372094","0.5236307530989027"
"US","webOSTV 6.0","lm21u","75","app4","2022-8","23268","430396.0","666054.4483333334","13.226081127461494","19.965418154858853"
"BR","webOSTV 6.0","o20","55","app3","2022-11","3234","14260.0","10653.089722222223","2.7608631869260334","2.032819053650076"
"BR","webOSTV 6.0","o20","65","app2","2022-11","6062","186292.0","212614.1838888889","13.979280002697719","15.843824480313408"
"BR","webOSTV 6.0","lm21u","75","app4","2022-12","247","4829.0","5633.6225","9.468286099865047","10.875191557954713"
"BR","webOSTV 6.0","lm21a","43","app2","2022-1","893","5258.0","4138.2716666666665","5.871364653243848","4.622317300521998"
"US","webOSTV 6.0","k7lp","75","app5","2022-10","9044","111134.0","167699.08833333335","5.634966166519562","8.270519893514432"
"BR","webOSTV 6.0","lm21u","65","app5","2022-5","2137","15155.0","12964.12638888889","6.341099720410066","5.308849215594903"
"US","webOSTV 6.0","o20","55","app5","2022-7","67549","513105.0","678487.0663888889","6.370404636893526","8.316230365613762"
"US","webOSTV 6.0","k7lp","55","app4","2022-6","49833","881837.0","1621676.316388889","12.172424898610103","21.856401216130802"
"BR","webOSTV 6.0","lm21a","55","app1","2022-9","60081","637341.0","710196.8683333333","4.337937191690701","4.506178297223736"
"US","webOSTV 6.0","o20","65","app4","2022-9","154454","3751891.0","5429143.917777778","7.837521849903243","11.003978212829287"
"BR","webOSTV 6.0","lm21a","65","app1","2022-7","24671","184977.0","205325.83277777777","6.761810386668824","7.327726056777942"
"BR","webOSTV 6.0","lm21a","65","app3","2022-9","3082","9428.0","5242.197777777777","1.6871628910463867","0.8371325587318706"
"BR","webOSTV 6.0","o20","55","app2","2022-1","182","1320.0","1089.0508333333332","6.604395604395604","5.111846764346764"
"BR","webOSTV 6.0","e60F20","65","app4","2022-8","59","960.0","1246.0122222222221","14.163934426229508","17.395459927140255"
"BR","webOSTV 6.0","e60F20","55","app3","2022-1","1","1.0","0.2063888888888889","1.0","0.2063888888888889"
"US","webOSTV 6.0","lm21a","43","app5","2022-4","64271","414947.0","699950.2466666667","3.4204366310336587","5.3735094162614025"
"BR","webOSTV 6.0","k7lp","65","app5","2022-4","13405","94681.0","77800.4475","3.938706875155125","2.9816136896390057"
"US","webOSTV 6.0","o20","55","app5","2022-12","69857","554753.0","720871.6777777778","3.9887995789229462","5.05827713326"
"US","webOSTV 6.0","o20","65","app4","2022-8","156119","2687189.0","3898887.0177777777","12.56565970184815","17.777583459059567"
"US","webOSTV 6.0","e60F20","65","app1","2022-4","317","2275.0","3125.2969444444443","3.7419017763845344","4.778598920236851"
"BR","webOSTV 6.0","k7lp","55","app5","2022-12","39825","222282.0","201907.50805555555","3.2114893930507447","2.689972859103905"
"BR","webOSTV 6.0","lm21a","43","app3","2022-12","5415","11100.0","7126.223888888889","1.6389911634756995","0.9034359829269625"
"US","webOSTV 6.0","k7lp","55","app1","2022-12","47411","363021.0","576721.9338888889","3.96478834144349","6.045761759197636"
"BR","webOSTV 6.0","lm21a","55","app1","2022-3","264","574.0","157.23611111111111","2.1742424242424243","0.59559132996633"
"BR","webOSTV 6.0","lm21a","55","app4","2022-11","132751","5666239.0","7903621.512777777","18.283577260625247","25.098330261133114"
"US","webOSTV 6.0","k7lp","43","app4","2022-11","34001","689227.0","1474483.0813888889","8.32477322597077","17.4203602655384"
"US","webOSTV 6.0","k7lp","75","app2","2022-11","20665","500115.0","797567.4361111111","10.740169031142626","16.76824411266045"
"BR","webOSTV 6.0","k7lp","55","app3","2022-10","5657","13086.0","6326.943888888889","1.595246499588187","0.6549320508295094"
"US","webOSTV 6.0","k7lp","75","app3","2022-3","17","20.0","1.91","1.1764705882352942","0.11235294117647059"
"BR","webOSTV 6.0","o20","65","app1","2022-5","2645","18347.0","17350.026944444446","6.214635986420219","5.754855505260072"
"US","webOSTV 6.0","lm21a","65","app3","2022-1","373","588.0","146.2825","1.5764075067024128","0.3921782841823057"
"US","webOSTV 6.0","e60F20","75","app3","2022-12","235","995.0","1039.8675","2.482344632768361","2.4232336785938493"
"US","webOSTV 6.0","k7lp","55","app5","2022-2","567","1377.0","886.3222222222222","2.4250440917107583","1.5594718792866942"
"BR","webOSTV 6.0","lm21a","55","app5","2022-2","441","1173.0","493.1691666666667","2.631975867269985","1.1077381850175965"
"BR","webOSTV 6.0","lm21a","55","app1","2022-7","60231","449388.0","503269.7738888889","6.682088608294116","7.256082696287455"
"US","webOSTV 6.0","lm21a","43","app1","2022-6","76113","477537.0","837201.7452777778","5.247227472530679","8.926201580103829"
"BR","webOSTV 6.0","lm21u","75","app2","2022-5","72","1425.0","1539.9333333333334","15.895833333333334","17.09485532407408"
"US","webOSTV 6.0","lm21u","65","app2","2022-9","72187","1988058.0","2935553.7916666665","9.083860463948966","13.283529479209092"
"BR","webOSTV 6.0","lm21u","75","app2","2022-9","165","5567.0","6503.426666666666","11.411111111111115","13.219232603815938"
"BR","webOSTV 6.0","lm21u","75","app4","2022-9","172","4811.0","5699.190277777778","9.382751937984496","10.781729247416022"
"US","webOSTV 6.0","e60F20","75","app1","2022-1","7","15.0","2.526388888888889","2.142857142857143","0.3609126984126984"
"BR","webOSTV 6.0","k7lp","43","app1","2022-10","2","5.0","1.7341666666666666","1.5","0.8579861111111111"
"US","webOSTV 6.0","k7lp","75","app2","2022-1","201","692.0","610.9022222222222","3.4257425742574257","3.024268426842685"
"US","webOSTV 6.0","lm21a","75","app1","2022-10","75827","786616.0","1202899.9486111111","5.0153389159150015","7.448467470376842"
"BR","webOSTV 6.0","lm21a","75","app2","2022-5","22920","575915.0","720919.675","19.681782237118938","24.135115663153684"
"US","webOSTV 6.0","k7lp","75","app3","2022-11","3302","12274.0","10661.1275","2.06207277844793","1.7134274756511636"
"US","webOSTV 6.0","lm21a","43","app5","2022-7","66975","431684.0","784017.2525","5.315854753131542","9.395477607007829"
"US","webOSTV 6.0","lm21a","75","app2","2022-9","103041","3117982.0","5253656.368333333","9.845319088374035","16.31890859725911"
"US","webOSTV 6.0","lm21u","55","app3","2022-6","6243","22266.0","23721.790833333333","3.2709765063129295","3.3920084394367214"
"US","webOSTV 6.0","lm21a","55","app5","2022-9","84691","928646.0","1449324.213888889","4.259299332563971","6.4021277235113585"
"US","webOSTV 6.0","e60F20","65","app5","2022-7","603","5240.0","6498.3086111111115","7.243399339933993","8.79935781078108"
"US","webOSTV 6.0","lm21u","65","app5","2022-9","45696","570431.0","754261.0052777778","4.712227668899396","6.0558884772576675"
"BR","webOSTV 6.0","k7lp","65","app1","2022-9","20376","211069.0","233815.32416666666","4.3018186567407835","4.463898598798991"
"BR","webOSTV 6.0","lm21u","75","app2","2022-8","146","2889.0","3393.880277777778","15.976027397260275","18.770265410958903"
"BR","webOSTV 6.0","e60F20","75","app5","2022-11","182","1321.0","988.9919444444445","4.324175824175824","3.0160167378917384"
